Country_Region,Population,Weight,Date,TargetValue,Med. Age,Density (P/Km²),Urban Pop %,Week,Day,Weekday,first_infection,days_since_1st_infect
Albania,2886026,0.06722512200670826,2020-05-22,12.0,36.0,105,63.0,21,22,4,2020-03-09,74
Albania,2886026,0.06722512200670826,2020-05-23,8.0,36.0,105,63.0,21,23,5,2020-03-09,75
Albania,2886026,0.06722512200670826,2020-05-24,9.0,36.0,105,63.0,21,24,6,2020-03-09,76
Albania,2886026,0.06722512200670826,2020-05-25,6.0,36.0,105,63.0,22,25,0,2020-03-09,77
Albania,2886026,0.06722512200670826,2020-05-26,25.0,36.0,105,63.0,22,26,1,2020-03-09,78
Albania,2886026,0.06722512200670826,2020-05-27,21.0,36.0,105,63.0,22,27,2,2020-03-09,79
Albania,2886026,0.06722512200670826,2020-05-28,26.0,36.0,105,63.0,22,28,3,2020-03-09,80
Albania,2886026,0.06722512200670826,2020-05-29,23.0,36.0,105,63.0,22,29,4,2020-03-09,81
Albania,2886026,0.06722512200670826,2020-05-30,23.0,36.0,105,63.0,22,30,5,2020-03-09,82
Albania,2886026,0.06722512200670826,2020-05-31,15.0,36.0,105,63.0,22,31,6,2020-03-09,83
Albania,2886026,0.06722512200670826,2020-06-01,6.0,36.0,105,63.0,23,1,0,2020-03-09,84
Albania,2886026,0.06722512200670826,2020-06-02,21.0,36.0,105,63.0,23,2,1,2020-03-09,85
Algeria,40400000,0.05709606979233571,2020-01-23,0.0,29.0,18,73.0,4,23,3,2020-02-25,-33
Algeria,40400000,0.05709606979233571,2020-01-24,0.0,29.0,18,73.0,4,24,4,2020-02-25,-32
Algeria,40400000,0.05709606979233571,2020-01-25,0.0,29.0,18,73.0,4,25,5,2020-02-25,-31
Algeria,40400000,0.05709606979233571,2020-01-26,0.0,29.0,18,73.0,4,26,6,2020-02-25,-30
Algeria,40400000,0.05709606979233571,2020-01-27,0.0,29.0,18,73.0,5,27,0,2020-02-25,-29
Algeria,40400000,0.05709606979233571,2020-01-28,0.0,29.0,18,73.0,5,28,1,2020-02-25,-28
Algeria,40400000,0.05709606979233571,2020-01-29,0.0,29.0,18,73.0,5,29,2,2020-02-25,-27
Algeria,40400000,0.05709606979233571,2020-01-30,0.0,29.0,18,73.0,5,30,3,2020-02-25,-26
Algeria,40400000,0.05709606979233571,2020-01-31,0.0,29.0,18,73.0,5,31,4,2020-02-25,-25
Algeria,40400000,0.05709606979233571,2020-02-01,0.0,29.0,18,73.0,5,1,5,2020-02-25,-24
Algeria,40400000,0.05709606979233571,2020-02-02,0.0,29.0,18,73.0,5,2,6,2020-02-25,-23
Algeria,40400000,0.05709606979233571,2020-02-03,0.0,29.0,18,73.0,6,3,0,2020-02-25,-22
Algeria,40400000,0.05709606979233571,2020-02-04,0.0,29.0,18,73.0,6,4,1,2020-02-25,-21
Algeria,40400000,0.05709606979233571,2020-02-05,0.0,29.0,18,73.0,6,5,2,2020-02-25,-20
Algeria,40400000,0.05709606979233571,2020-02-06,0.0,29.0,18,73.0,6,6,3,2020-02-25,-19
Algeria,40400000,0.05709606979233571,2020-02-07,0.0,29.0,18,73.0,6,7,4,2020-02-25,-18
Algeria,40400000,0.05709606979233571,2020-02-08,0.0,29.0,18,73.0,6,8,5,2020-02-25,-17
Algeria,40400000,0.05709606979233571,2020-02-09,0.0,29.0,18,73.0,6,9,6,2020-02-25,-16
Algeria,40400000,0.05709606979233571,2020-02-10,0.0,29.0,18,73.0,7,10,0,2020-02-25,-15
Algeria,40400000,0.05709606979233571,2020-02-11,0.0,29.0,18,73.0,7,11,1,2020-02-25,-14
Algeria,40400000,0.05709606979233571,2020-02-12,0.0,29.0,18,73.0,7,12,2,2020-02-25,-13
Algeria,40400000,0.05709606979233571,2020-02-13,0.0,29.0,18,73.0,7,13,3,2020-02-25,-12
Algeria,40400000,0.05709606979233571,2020-02-14,0.0,29.0,18,73.0,7,14,4,2020-02-25,-11
Algeria,40400000,0.05709606979233571,2020-02-15,0.0,29.0,18,73.0,7,15,5,2020-02-25,-10
Algeria,40400000,0.05709606979233571,2020-02-16,0.0,29.0,18,73.0,7,16,6,2020-02-25,-9
Algeria,40400000,0.05709606979233571,2020-02-17,0.0,29.0,18,73.0,8,17,0,2020-02-25,-8
Algeria,40400000,0.05709606979233571,2020-02-18,0.0,29.0,18,73.0,8,18,1,2020-02-25,-7
Algeria,40400000,0.05709606979233571,2020-02-19,0.0,29.0,18,73.0,8,19,2,2020-02-25,-6
Algeria,40400000,0.05709606979233571,2020-02-20,0.0,29.0,18,73.0,8,20,3,2020-02-25,-5
Algeria,40400000,0.05709606979233571,2020-02-21,0.0,29.0,18,73.0,8,21,4,2020-02-25,-4
Algeria,40400000,0.05709606979233571,2020-02-22,0.0,29.0,18,73.0,8,22,5,2020-02-25,-3
Algeria,40400000,0.05709606979233571,2020-02-23,0.0,29.0,18,73.0,8,23,6,2020-02-25,-2
Algeria,40400000,0.05709606979233571,2020-02-24,0.0,29.0,18,73.0,9,24,0,2020-02-25,-1
Algeria,40400000,0.05709606979233571,2020-02-25,1.0,29.0,18,73.0,9,25,1,2020-02-25,0
Algeria,40400000,0.05709606979233571,2020-02-26,0.0,29.0,18,73.0,9,26,2,2020-02-25,1
Algeria,40400000,0.05709606979233571,2020-02-27,0.0,29.0,18,73.0,9,27,3,2020-02-25,2
Algeria,40400000,0.05709606979233571,2020-02-28,0.0,29.0,18,73.0,9,28,4,2020-02-25,3
Algeria,40400000,0.05709606979233571,2020-02-29,0.0,29.0,18,73.0,9,29,5,2020-02-25,4
Algeria,40400000,0.05709606979233571,2020-03-01,0.0,29.0,18,73.0,9,1,6,2020-02-25,5
Algeria,40400000,0.05709606979233571,2020-03-02,2.0,29.0,18,73.0,10,2,0,2020-02-25,6
Algeria,40400000,0.05709606979233571,2020-03-03,2.0,29.0,18,73.0,10,3,1,2020-02-25,7
Algeria,40400000,0.05709606979233571,2020-03-04,7.0,29.0,18,73.0,10,4,2,2020-02-25,8
Algeria,40400000,0.05709606979233571,2020-03-05,0.0,29.0,18,73.0,10,5,3,2020-02-25,9
Algeria,40400000,0.05709606979233571,2020-03-06,5.0,29.0,18,73.0,10,6,4,2020-02-25,10
Algeria,40400000,0.05709606979233571,2020-03-07,0.0,29.0,18,73.0,10,7,5,2020-02-25,11
Algeria,40400000,0.05709606979233571,2020-03-08,2.0,29.0,18,73.0,10,8,6,2020-02-25,12
Algeria,40400000,0.05709606979233571,2020-03-09,1.0,29.0,18,73.0,11,9,0,2020-02-25,13
Algeria,40400000,0.05709606979233571,2020-03-10,0.0,29.0,18,73.0,11,10,1,2020-02-25,14
Algeria,40400000,0.05709606979233571,2020-03-11,0.0,29.0,18,73.0,11,11,2,2020-02-25,15
Algeria,40400000,0.05709606979233571,2020-03-12,4.0,29.0,18,73.0,11,12,3,2020-02-25,16
Algeria,40400000,0.05709606979233571,2020-03-13,2.0,29.0,18,73.0,11,13,4,2020-02-25,17
Algeria,40400000,0.05709606979233571,2020-03-14,11.0,29.0,18,73.0,11,14,5,2020-02-25,18
Algeria,40400000,0.05709606979233571,2020-03-15,11.0,29.0,18,73.0,11,15,6,2020-02-25,19
Algeria,40400000,0.05709606979233571,2020-03-16,6.0,29.0,18,73.0,12,16,0,2020-02-25,20
Algeria,40400000,0.05709606979233571,2020-03-17,6.0,29.0,18,73.0,12,17,1,2020-02-25,21
Algeria,40400000,0.05709606979233571,2020-03-18,14.0,29.0,18,73.0,12,18,2,2020-02-25,22
Algeria,40400000,0.05709606979233571,2020-03-19,13.0,29.0,18,73.0,12,19,3,2020-02-25,23
Algeria,40400000,0.05709606979233571,2020-03-20,3.0,29.0,18,73.0,12,20,4,2020-02-25,24
Algeria,40400000,0.05709606979233571,2020-03-21,49.0,29.0,18,73.0,12,21,5,2020-02-25,25
Algeria,40400000,0.05709606979233571,2020-03-22,62.0,29.0,18,73.0,12,22,6,2020-02-25,26
Algeria,40400000,0.05709606979233571,2020-03-23,29.0,29.0,18,73.0,13,23,0,2020-02-25,27
Algeria,40400000,0.05709606979233571,2020-03-24,34.0,29.0,18,73.0,13,24,1,2020-02-25,28
Algeria,40400000,0.05709606979233571,2020-03-25,38.0,29.0,18,73.0,13,25,2,2020-02-25,29
Algeria,40400000,0.05709606979233571,2020-03-26,65.0,29.0,18,73.0,13,26,3,2020-02-25,30
Algeria,40400000,0.05709606979233571,2020-03-27,42.0,29.0,18,73.0,13,27,4,2020-02-25,31
Algeria,40400000,0.05709606979233571,2020-03-28,45.0,29.0,18,73.0,13,28,5,2020-02-25,32
Algeria,40400000,0.05709606979233571,2020-03-29,57.0,29.0,18,73.0,13,29,6,2020-02-25,33
Algeria,40400000,0.05709606979233571,2020-03-30,73.0,29.0,18,73.0,14,30,0,2020-02-25,34
Algeria,40400000,0.05709606979233571,2020-03-31,132.0,29.0,18,73.0,14,31,1,2020-02-25,35
Algeria,40400000,0.05709606979233571,2020-04-01,131.0,29.0,18,73.0,14,1,2,2020-02-25,36
Algeria,40400000,0.05709606979233571,2020-04-02,139.0,29.0,18,73.0,14,2,3,2020-02-25,37
Algeria,40400000,0.05709606979233571,2020-04-03,185.0,29.0,18,73.0,14,3,4,2020-02-25,38
Algeria,40400000,0.05709606979233571,2020-04-04,80.0,29.0,18,73.0,14,4,5,2020-02-25,39
Algeria,40400000,0.05709606979233571,2020-04-05,69.0,29.0,18,73.0,14,5,6,2020-02-25,40
Algeria,40400000,0.05709606979233571,2020-04-06,103.0,29.0,18,73.0,15,6,0,2020-02-25,41
Algeria,40400000,0.05709606979233571,2020-04-07,45.0,29.0,18,73.0,15,7,1,2020-02-25,42
Algeria,40400000,0.05709606979233571,2020-04-08,104.0,29.0,18,73.0,15,8,2,2020-02-25,43
Algeria,40400000,0.05709606979233571,2020-04-09,94.0,29.0,18,73.0,15,9,3,2020-02-25,44
Algeria,40400000,0.05709606979233571,2020-04-10,95.0,29.0,18,73.0,15,10,4,2020-02-25,45
Algeria,40400000,0.05709606979233571,2020-04-11,64.0,29.0,18,73.0,15,11,5,2020-02-25,46
Algeria,40400000,0.05709606979233571,2020-04-12,89.0,29.0,18,73.0,15,12,6,2020-02-25,47
Algeria,40400000,0.05709606979233571,2020-04-13,69.0,29.0,18,73.0,16,13,0,2020-02-25,48
Algeria,40400000,0.05709606979233571,2020-04-14,87.0,29.0,18,73.0,16,14,1,2020-02-25,49
Algeria,40400000,0.05709606979233571,2020-04-15,90.0,29.0,18,73.0,16,15,2,2020-02-25,50
Algeria,40400000,0.05709606979233571,2020-04-16,108.0,29.0,18,73.0,16,16,3,2020-02-25,51
Algeria,40400000,0.05709606979233571,2020-04-17,150.0,29.0,18,73.0,16,17,4,2020-02-25,52
Algeria,40400000,0.05709606979233571,2020-04-18,116.0,29.0,18,73.0,16,18,5,2020-02-25,53
Algeria,40400000,0.05709606979233571,2020-04-19,95.0,29.0,18,73.0,16,19,6,2020-02-25,54
Algeria,40400000,0.05709606979233571,2020-04-20,89.0,29.0,18,73.0,17,20,0,2020-02-25,55
Algeria,40400000,0.05709606979233571,2020-04-21,93.0,29.0,18,73.0,17,21,1,2020-02-25,56
Algeria,40400000,0.05709606979233571,2020-04-22,99.0,29.0,18,73.0,17,22,2,2020-02-25,57
Algeria,40400000,0.05709606979233571,2020-04-23,97.0,29.0,18,73.0,17,23,3,2020-02-25,58
Algeria,40400000,0.05709606979233571,2020-04-24,120.0,29.0,18,73.0,17,24,4,2020-02-25,59
Algeria,40400000,0.05709606979233571,2020-04-25,129.0,29.0,18,73.0,17,25,5,2020-02-25,60
Algeria,40400000,0.05709606979233571,2020-04-26,126.0,29.0,18,73.0,17,26,6,2020-02-25,61
Algeria,40400000,0.05709606979233571,2020-04-27,135.0,29.0,18,73.0,18,27,0,2020-02-25,62
Algeria,40400000,0.05709606979233571,2020-04-28,132.0,29.0,18,73.0,18,28,1,2020-02-25,63
Algeria,40400000,0.05709606979233571,2020-04-29,199.0,29.0,18,73.0,18,29,2,2020-02-25,64
Algeria,40400000,0.05709606979233571,2020-04-30,158.0,29.0,18,73.0,18,30,3,2020-02-25,65
Algeria,40400000,0.05709606979233571,2020-05-01,148.0,29.0,18,73.0,18,1,4,2020-02-25,66
Algeria,40400000,0.05709606979233571,2020-05-02,141.0,29.0,18,73.0,18,2,5,2020-02-25,67
Algeria,40400000,0.05709606979233571,2020-05-03,179.0,29.0,18,73.0,18,3,6,2020-02-25,68
Algeria,40400000,0.05709606979233571,2020-05-04,174.0,29.0,18,73.0,19,4,0,2020-02-25,69
Algeria,40400000,0.05709606979233571,2020-05-05,190.0,29.0,18,73.0,19,5,1,2020-02-25,70
Algeria,40400000,0.05709606979233571,2020-05-06,159.0,29.0,18,73.0,19,6,2,2020-02-25,71
Algeria,40400000,0.05709606979233571,2020-05-07,185.0,29.0,18,73.0,19,7,3,2020-02-25,72
Algeria,40400000,0.05709606979233571,2020-05-08,187.0,29.0,18,73.0,19,8,4,2020-02-25,73
Algeria,40400000,0.05709606979233571,2020-05-09,189.0,29.0,18,73.0,19,9,5,2020-02-25,74
Algeria,40400000,0.05709606979233571,2020-05-10,165.0,29.0,18,73.0,19,10,6,2020-02-25,75
Algeria,40400000,0.05709606979233571,2020-05-11,168.0,29.0,18,73.0,20,11,0,2020-02-25,76
Algeria,40400000,0.05709606979233571,2020-05-12,176.0,29.0,18,73.0,20,12,1,2020-02-25,77
Algeria,40400000,0.05709606979233571,2020-05-13,186.0,29.0,18,73.0,20,13,2,2020-02-25,78
Algeria,40400000,0.05709606979233571,2020-05-14,189.0,29.0,18,73.0,20,14,3,2020-02-25,79
Algeria,40400000,0.05709606979233571,2020-05-15,187.0,29.0,18,73.0,20,15,4,2020-02-25,80
Algeria,40400000,0.05709606979233571,2020-05-16,192.0,29.0,18,73.0,20,16,5,2020-02-25,81
Algeria,40400000,0.05709606979233571,2020-05-17,198.0,29.0,18,73.0,20,17,6,2020-02-25,82
Algeria,40400000,0.05709606979233571,2020-05-18,182.0,29.0,18,73.0,21,18,0,2020-02-25,83
Algeria,40400000,0.05709606979233571,2020-05-19,176.0,29.0,18,73.0,21,19,1,2020-02-25,84
Algeria,40400000,0.05709606979233571,2020-05-20,165.0,29.0,18,73.0,21,20,2,2020-02-25,85
Algeria,40400000,0.05709606979233571,2020-05-21,186.0,29.0,18,73.0,21,21,3,2020-02-25,86
Algeria,40400000,0.05709606979233571,2020-05-22,190.0,29.0,18,73.0,21,22,4,2020-02-25,87
Algeria,40400000,0.05709606979233571,2020-05-23,195.0,29.0,18,73.0,21,23,5,2020-02-25,88
Algeria,40400000,0.05709606979233571,2020-05-24,193.0,29.0,18,73.0,21,24,6,2020-02-25,89
Algeria,40400000,0.05709606979233571,2020-05-25,197.0,29.0,18,73.0,22,25,0,2020-02-25,90
Algeria,40400000,0.05709606979233571,2020-05-26,194.0,29.0,18,73.0,22,26,1,2020-02-25,91
Algeria,40400000,0.05709606979233571,2020-05-27,160.0,29.0,18,73.0,22,27,2,2020-02-25,92
Algeria,40400000,0.05709606979233571,2020-05-28,140.0,29.0,18,73.0,22,28,3,2020-02-25,93
Algeria,40400000,0.05709606979233571,2020-05-29,137.0,29.0,18,73.0,22,29,4,2020-02-25,94
Algeria,40400000,0.05709606979233571,2020-05-30,133.0,29.0,18,73.0,22,30,5,2020-02-25,95
Algeria,40400000,0.05709606979233571,2020-05-31,127.0,29.0,18,73.0,22,31,6,2020-02-25,96
Algeria,40400000,0.05709606979233571,2020-06-01,119.0,29.0,18,73.0,23,1,0,2020-02-25,97
Algeria,40400000,0.05709606979233571,2020-06-02,113.0,29.0,18,73.0,23,2,1,2020-02-25,98
Andorra,78014,0.08877323594663196,2020-01-23,0.0,30.0,164,88.0,4,23,3,2020-03-02,-39
Andorra,78014,0.08877323594663196,2020-01-24,0.0,30.0,164,88.0,4,24,4,2020-03-02,-38
Andorra,78014,0.08877323594663196,2020-01-25,0.0,30.0,164,88.0,4,25,5,2020-03-02,-37
Andorra,78014,0.08877323594663196,2020-01-26,0.0,30.0,164,88.0,4,26,6,2020-03-02,-36
Andorra,78014,0.08877323594663196,2020-01-27,0.0,30.0,164,88.0,5,27,0,2020-03-02,-35
Andorra,78014,0.08877323594663196,2020-01-28,0.0,30.0,164,88.0,5,28,1,2020-03-02,-34
Andorra,78014,0.08877323594663196,2020-01-29,0.0,30.0,164,88.0,5,29,2,2020-03-02,-33
Andorra,78014,0.08877323594663196,2020-01-30,0.0,30.0,164,88.0,5,30,3,2020-03-02,-32
Andorra,78014,0.08877323594663196,2020-01-31,0.0,30.0,164,88.0,5,31,4,2020-03-02,-31
Andorra,78014,0.08877323594663196,2020-02-01,0.0,30.0,164,88.0,5,1,5,2020-03-02,-30
Andorra,78014,0.08877323594663196,2020-02-02,0.0,30.0,164,88.0,5,2,6,2020-03-02,-29
Andorra,78014,0.08877323594663196,2020-02-03,0.0,30.0,164,88.0,6,3,0,2020-03-02,-28
Andorra,78014,0.08877323594663196,2020-02-04,0.0,30.0,164,88.0,6,4,1,2020-03-02,-27
Andorra,78014,0.08877323594663196,2020-02-05,0.0,30.0,164,88.0,6,5,2,2020-03-02,-26
Andorra,78014,0.08877323594663196,2020-02-06,0.0,30.0,164,88.0,6,6,3,2020-03-02,-25
Andorra,78014,0.08877323594663196,2020-02-07,0.0,30.0,164,88.0,6,7,4,2020-03-02,-24
Andorra,78014,0.08877323594663196,2020-02-08,0.0,30.0,164,88.0,6,8,5,2020-03-02,-23
Andorra,78014,0.08877323594663196,2020-02-09,0.0,30.0,164,88.0,6,9,6,2020-03-02,-22
Andorra,78014,0.08877323594663196,2020-02-10,0.0,30.0,164,88.0,7,10,0,2020-03-02,-21
Andorra,78014,0.08877323594663196,2020-02-11,0.0,30.0,164,88.0,7,11,1,2020-03-02,-20
Andorra,78014,0.08877323594663196,2020-02-12,0.0,30.0,164,88.0,7,12,2,2020-03-02,-19
Andorra,78014,0.08877323594663196,2020-02-13,0.0,30.0,164,88.0,7,13,3,2020-03-02,-18
Andorra,78014,0.08877323594663196,2020-02-14,0.0,30.0,164,88.0,7,14,4,2020-03-02,-17
Andorra,78014,0.08877323594663196,2020-02-15,0.0,30.0,164,88.0,7,15,5,2020-03-02,-16
Andorra,78014,0.08877323594663196,2020-02-16,0.0,30.0,164,88.0,7,16,6,2020-03-02,-15
Andorra,78014,0.08877323594663196,2020-02-17,0.0,30.0,164,88.0,8,17,0,2020-03-02,-14
Andorra,78014,0.08877323594663196,2020-02-18,0.0,30.0,164,88.0,8,18,1,2020-03-02,-13
Andorra,78014,0.08877323594663196,2020-02-19,0.0,30.0,164,88.0,8,19,2,2020-03-02,-12
Andorra,78014,0.08877323594663196,2020-02-20,0.0,30.0,164,88.0,8,20,3,2020-03-02,-11
Andorra,78014,0.08877323594663196,2020-02-21,0.0,30.0,164,88.0,8,21,4,2020-03-02,-10
Andorra,78014,0.08877323594663196,2020-02-22,0.0,30.0,164,88.0,8,22,5,2020-03-02,-9
Andorra,78014,0.08877323594663196,2020-02-23,0.0,30.0,164,88.0,8,23,6,2020-03-02,-8
Andorra,78014,0.08877323594663196,2020-02-24,0.0,30.0,164,88.0,9,24,0,2020-03-02,-7
Andorra,78014,0.08877323594663196,2020-02-25,0.0,30.0,164,88.0,9,25,1,2020-03-02,-6
Andorra,78014,0.08877323594663196,2020-02-26,0.0,30.0,164,88.0,9,26,2,2020-03-02,-5
Andorra,78014,0.08877323594663196,2020-02-27,0.0,30.0,164,88.0,9,27,3,2020-03-02,-4
Andorra,78014,0.08877323594663196,2020-02-28,0.0,30.0,164,88.0,9,28,4,2020-03-02,-3
Andorra,78014,0.08877323594663196,2020-02-29,0.0,30.0,164,88.0,9,29,5,2020-03-02,-2
Andorra,78014,0.08877323594663196,2020-03-01,0.0,30.0,164,88.0,9,1,6,2020-03-02,-1
Andorra,78014,0.08877323594663196,2020-03-02,1.0,30.0,164,88.0,10,2,0,2020-03-02,0
Andorra,78014,0.08877323594663196,2020-03-03,0.0,30.0,164,88.0,10,3,1,2020-03-02,1
Andorra,78014,0.08877323594663196,2020-03-04,0.0,30.0,164,88.0,10,4,2,2020-03-02,2
Andorra,78014,0.08877323594663196,2020-03-05,0.0,30.0,164,88.0,10,5,3,2020-03-02,3
Andorra,78014,0.08877323594663196,2020-03-06,0.0,30.0,164,88.0,10,6,4,2020-03-02,4
Andorra,78014,0.08877323594663196,2020-03-07,0.0,30.0,164,88.0,10,7,5,2020-03-02,5
Andorra,78014,0.08877323594663196,2020-03-08,0.0,30.0,164,88.0,10,8,6,2020-03-02,6
Andorra,78014,0.08877323594663196,2020-03-09,0.0,30.0,164,88.0,11,9,0,2020-03-02,7
Andorra,78014,0.08877323594663196,2020-03-10,0.0,30.0,164,88.0,11,10,1,2020-03-02,8
Andorra,78014,0.08877323594663196,2020-03-11,0.0,30.0,164,88.0,11,11,2,2020-03-02,9
Andorra,78014,0.08877323594663196,2020-03-12,0.0,30.0,164,88.0,11,12,3,2020-03-02,10
Andorra,78014,0.08877323594663196,2020-03-13,0.0,30.0,164,88.0,11,13,4,2020-03-02,11
Andorra,78014,0.08877323594663196,2020-03-14,0.0,30.0,164,88.0,11,14,5,2020-03-02,12
Andorra,78014,0.08877323594663196,2020-03-15,0.0,30.0,164,88.0,11,15,6,2020-03-02,13
Andorra,78014,0.08877323594663196,2020-03-16,1.0,30.0,164,88.0,12,16,0,2020-03-02,14
Andorra,78014,0.08877323594663196,2020-03-17,37.0,30.0,164,88.0,12,17,1,2020-03-02,15
Andorra,78014,0.08877323594663196,2020-03-18,0.0,30.0,164,88.0,12,18,2,2020-03-02,16
Andorra,78014,0.08877323594663196,2020-03-19,14.0,30.0,164,88.0,12,19,3,2020-03-02,17
Andorra,78014,0.08877323594663196,2020-03-20,22.0,30.0,164,88.0,12,20,4,2020-03-02,18
Andorra,78014,0.08877323594663196,2020-03-21,13.0,30.0,164,88.0,12,21,5,2020-03-02,19
Andorra,78014,0.08877323594663196,2020-03-22,25.0,30.0,164,88.0,12,22,6,2020-03-02,20
Andorra,78014,0.08877323594663196,2020-03-23,20.0,30.0,164,88.0,13,23,0,2020-03-02,21
Andorra,78014,0.08877323594663196,2020-03-24,31.0,30.0,164,88.0,13,24,1,2020-03-02,22
Andorra,78014,0.08877323594663196,2020-03-25,24.0,30.0,164,88.0,13,25,2,2020-03-02,23
Andorra,78014,0.08877323594663196,2020-03-26,36.0,30.0,164,88.0,13,26,3,2020-03-02,24
Andorra,78014,0.08877323594663196,2020-03-27,43.0,30.0,164,88.0,13,27,4,2020-03-02,25
Andorra,78014,0.08877323594663196,2020-03-28,41.0,30.0,164,88.0,13,28,5,2020-03-02,26
Andorra,78014,0.08877323594663196,2020-03-29,26.0,30.0,164,88.0,13,29,6,2020-03-02,27
Andorra,78014,0.08877323594663196,2020-03-30,36.0,30.0,164,88.0,14,30,0,2020-03-02,28
Andorra,78014,0.08877323594663196,2020-03-31,6.0,30.0,164,88.0,14,31,1,2020-03-02,29
Andorra,78014,0.08877323594663196,2020-04-01,14.0,30.0,164,88.0,14,1,2,2020-03-02,30
Andorra,78014,0.08877323594663196,2020-04-02,38.0,30.0,164,88.0,14,2,3,2020-03-02,31
Andorra,78014,0.08877323594663196,2020-04-03,11.0,30.0,164,88.0,14,3,4,2020-03-02,32
Andorra,78014,0.08877323594663196,2020-04-04,27.0,30.0,164,88.0,14,4,5,2020-03-02,33
Andorra,78014,0.08877323594663196,2020-04-05,35.0,30.0,164,88.0,14,5,6,2020-03-02,34
Andorra,78014,0.08877323594663196,2020-04-06,24.0,30.0,164,88.0,15,6,0,2020-03-02,35
Andorra,78014,0.08877323594663196,2020-04-07,20.0,30.0,164,88.0,15,7,1,2020-03-02,36
Andorra,78014,0.08877323594663196,2020-04-08,19.0,30.0,164,88.0,15,8,2,2020-03-02,37
Andorra,78014,0.08877323594663196,2020-04-09,19.0,30.0,164,88.0,15,9,3,2020-03-02,38
Andorra,78014,0.08877323594663196,2020-04-10,18.0,30.0,164,88.0,15,10,4,2020-03-02,39
Andorra,78014,0.08877323594663196,2020-04-11,0.0,30.0,164,88.0,15,11,5,2020-03-02,40
Andorra,78014,0.08877323594663196,2020-04-12,37.0,30.0,164,88.0,15,12,6,2020-03-02,41
Andorra,78014,0.08877323594663196,2020-04-13,8.0,30.0,164,88.0,16,13,0,2020-03-02,42
Andorra,78014,0.08877323594663196,2020-04-14,13.0,30.0,164,88.0,16,14,1,2020-03-02,43
Andorra,78014,0.08877323594663196,2020-04-15,14.0,30.0,164,88.0,16,15,2,2020-03-02,44
Andorra,78014,0.08877323594663196,2020-04-16,0.0,30.0,164,88.0,16,16,3,2020-03-02,45
Andorra,78014,0.08877323594663196,2020-04-17,23.0,30.0,164,88.0,16,17,4,2020-03-02,46
Andorra,78014,0.08877323594663196,2020-04-18,8.0,30.0,164,88.0,16,18,5,2020-03-02,47
Andorra,78014,0.08877323594663196,2020-04-19,9.0,30.0,164,88.0,16,19,6,2020-03-02,48
Andorra,78014,0.08877323594663196,2020-04-20,4.0,30.0,164,88.0,17,20,0,2020-03-02,49
Andorra,78014,0.08877323594663196,2020-04-21,0.0,30.0,164,88.0,17,21,1,2020-03-02,50
Andorra,78014,0.08877323594663196,2020-04-22,6.0,30.0,164,88.0,17,22,2,2020-03-02,51
Andorra,78014,0.08877323594663196,2020-04-23,0.0,30.0,164,88.0,17,23,3,2020-03-02,52
Andorra,78014,0.08877323594663196,2020-04-24,8.0,30.0,164,88.0,17,24,4,2020-03-02,53
Andorra,78014,0.08877323594663196,2020-04-25,7.0,30.0,164,88.0,17,25,5,2020-03-02,54
Andorra,78014,0.08877323594663196,2020-04-26,0.0,30.0,164,88.0,17,26,6,2020-03-02,55
Andorra,78014,0.08877323594663196,2020-04-27,5.0,30.0,164,88.0,18,27,0,2020-03-02,56
Andorra,78014,0.08877323594663196,2020-04-28,0.0,30.0,164,88.0,18,28,1,2020-03-02,57
Andorra,78014,0.08877323594663196,2020-04-29,0.0,30.0,164,88.0,18,29,2,2020-03-02,58
Andorra,78014,0.08877323594663196,2020-04-30,2.0,30.0,164,88.0,18,30,3,2020-03-02,59
Andorra,78014,0.08877323594663196,2020-05-01,0.0,30.0,164,88.0,18,1,4,2020-03-02,60
Andorra,78014,0.08877323594663196,2020-05-02,2.0,30.0,164,88.0,18,2,5,2020-03-02,61
Andorra,78014,0.08877323594663196,2020-05-03,1.0,30.0,164,88.0,18,3,6,2020-03-02,62
Andorra,78014,0.08877323594663196,2020-05-04,2.0,30.0,164,88.0,19,4,0,2020-03-02,63
Andorra,78014,0.08877323594663196,2020-05-05,1.0,30.0,164,88.0,19,5,1,2020-03-02,64
Andorra,78014,0.08877323594663196,2020-05-06,0.0,30.0,164,88.0,19,6,2,2020-03-02,65
Andorra,78014,0.08877323594663196,2020-05-07,1.0,30.0,164,88.0,19,7,3,2020-03-02,66
Andorra,78014,0.08877323594663196,2020-05-08,0.0,30.0,164,88.0,19,8,4,2020-03-02,67
Andorra,78014,0.08877323594663196,2020-05-09,2.0,30.0,164,88.0,19,9,5,2020-03-02,68
Andorra,78014,0.08877323594663196,2020-05-10,1.0,30.0,164,88.0,19,10,6,2020-03-02,69
Andorra,78014,0.08877323594663196,2020-05-11,0.0,30.0,164,88.0,20,11,0,2020-03-02,70
Andorra,78014,0.08877323594663196,2020-05-12,3.0,30.0,164,88.0,20,12,1,2020-03-02,71
Andorra,78014,0.08877323594663196,2020-05-13,2.0,30.0,164,88.0,20,13,2,2020-03-02,72
Andorra,78014,0.08877323594663196,2020-05-14,1.0,30.0,164,88.0,20,14,3,2020-03-02,73
Andorra,78014,0.08877323594663196,2020-05-15,0.0,30.0,164,88.0,20,15,4,2020-03-02,74
